TAL,Time,Price
656,11-53-32,125.07
657,11-53-34,125.07
658,11-53-37,125.07
659,11-53-40,125.07
660,11-53-42,125.07
661,11-53-45,125.07
662,11-53-46,125.07
663,11-53-49,125.07
664,11-53-50,125.07
665,11-53-52,125.07
666,11-53-53,125.07
667,11-53-54,125.07
668,11-53-56,125.07
669,11-53-57,125.07
670,11-53-58,125.07
671,11-54-01,125.07
672,11-54-05,125.07
673,11-54-08,125.07
674,11-54-10,125.07
675,11-54-11,125.07
676,11-54-13,125.07
677,11-54-15,125.07
678,11-54-17,125.07
679,11-54-18,125.07
680,11-54-21,125.07
681,11-54-23,125.07
682,11-54-24,125.07
683,11-54-26,125.07
684,11-54-27,125.07
685,11-54-29,125.07
686,11-54-32,125.07
687,11-54-34,125.07
688,11-54-37,125.07
689,11-54-39,125.07
690,11-54-40,125.07
691,11-54-42,125.07
692,11-54-44,125.07
693,11-54-46,125.07
694,11-54-48,125.07
695,11-54-50,125.07
696,11-54-52,125.07
697,11-54-54,125.07
698,11-54-56,125.07
699,11-54-58,125.07
700,11-55-00,125.07
701,11-55-02,125.07
702,11-55-04,125.07
703,11-55-05,125.07
704,11-55-06,125.07
705,11-55-07,125.07
706,11-55-08,125.07
707,11-55-08,125.07
708,11-55-10,125.07
709,11-55-11,125.07
710,11-55-12,125.07
711,11-55-12,125.07
712,11-55-14,125.07
713,11-55-15,125.07
714,11-55-18,125.07
715,11-55-21,125.07
716,11-55-22,125.07
717,11-55-22,125.07
718,11-55-23,125.07
719,11-55-24,125.07
720,11-55-26,125.07
721,11-55-30,125.07
722,11-55-35,125.05
723,11-55-37,125.05
724,11-55-38,125.05
725,11-55-39,125.05
726,11-55-40,125.05
727,11-55-41,125.05
728,11-55-42,125.05
729,11-55-43,125.05
730,11-55-44,125.05
731,11-55-45,125.05
732,11-55-46,125.05
733,11-55-47,125.05
734,11-55-49,125.05
735,11-55-51,125.05
736,11-55-52,125.05
737,11-55-53,125.05
738,11-55-54,125.05
739,11-55-56,125.05
740,11-55-57,125.05
741,11-55-58,125.05
742,11-56-00,125.05
743,11-56-02,125.05
744,11-56-03,124.88
745,11-56-03,124.88
746,11-56-04,124.88
747,11-56-05,124.88
748,11-56-06,124.88
749,11-56-07,124.88
750,11-56-09,124.88
751,11-56-11,124.88
752,11-56-12,124.88
753,11-56-13,124.88
754,11-56-14,124.88
755,11-56-15,124.88
756,11-56-17,124.88
757,11-56-17,124.88
758,11-56-18,124.88
759,11-56-19,124.88
760,11-56-20,124.88
761,11-56-20,124.88
762,11-56-22,124.88
763,11-56-23,124.88
764,11-56-24,124.88
765,11-56-26,124.88
766,11-56-28,124.88
767,11-56-29,124.88
768,11-56-31,124.88
769,11-56-32,124.88
770,11-56-33,124.88
771,11-56-34,124.88
772,11-56-34,124.88
773,11-56-35,124.88
774,11-56-36,124.88
775,11-56-38,124.88
776,11-56-39,124.88
777,11-56-43,124.88
778,11-56-43,124.88
779,11-56-44,124.88
780,11-56-47,124.88
781,11-56-48,124.88
782,11-56-51,124.88
783,11-56-52,124.88
784,11-56-53,124.88
785,11-56-53,124.88
786,11-56-55,124.88
787,11-56-56,124.88
788,11-56-58,124.88
789,11-56-59,124.88
790,11-57-00,124.88
791,11-57-01,124.88
792,11-57-02,124.88
793,11-57-02,124.88
794,11-57-05,124.88
795,11-57-06,124.88
796,11-57-07,124.88
797,11-57-08,124.88
798,11-57-09,124.88
799,11-57-10,124.88
800,11-57-11,124.88
801,11-57-12,124.88
802,11-57-13,124.88
803,11-57-14,124.88
804,11-57-15,124.88
805,11-57-15,124.88
806,11-57-16,124.88
807,11-57-18,124.88
808,11-57-19,124.88
809,11-57-19,124.88
810,11-57-20,124.88
811,11-57-21,124.88
812,11-57-22,124.88
813,11-57-23,124.88
814,11-57-24,124.88
815,11-57-25,124.88
816,11-57-26,124.88
817,11-57-27,124.88
818,11-57-28,124.88
819,11-57-29,124.88
820,11-57-30,124.88
821,11-57-31,124.88
822,11-57-32,124.88
823,11-57-34,124.88
824,11-57-37,124.88
825,11-57-37,124.88
826,11-57-38,124.88
827,11-57-39,124.88
828,11-57-40,124.88
829,11-57-41,124.88
830,11-57-42,124.88
831,11-57-43,124.88
832,11-57-45,124.88
833,11-57-45,124.88
834,11-57-46,124.88
835,11-57-47,124.88
836,11-57-50,124.88
837,11-57-51,124.88
838,11-57-53,124.88
839,11-57-54,124.88
840,11-57-56,124.88
841,11-57-56,124.88
842,11-57-57,124.88
843,11-57-59,124.88
844,11-58-00,124.88
845,11-58-01,124.88
846,11-58-02,124.88
847,11-58-03,124.88
848,11-58-05,124.88
849,11-58-05,124.95
850,11-58-06,124.95
851,11-58-08,124.95
852,11-58-09,124.95
853,11-58-10,124.95
854,11-58-11,124.95
855,11-58-14,124.95
856,11-58-14,124.95
857,11-58-16,124.95
858,11-58-16,124.95
859,11-58-17,124.95
860,11-58-18,124.95
861,11-58-19,124.95
862,11-58-20,124.95
863,11-58-21,124.95
864,11-58-22,124.95
865,11-58-23,124.95
866,11-58-23,124.95
867,11-58-24,124.95
868,11-58-25,124.95
869,11-58-26,124.95
870,11-58-27,124.95
